Word,Index,Frequency
grocures,44811,1
benenifical,44812,1
implicattions,44813,1
benenificial,44814,1
surbuban,44815,1
shippments,44838,1
carmakers,44839,1
unaestetic,44840,1
depleation,44871,1
germas,44863,1
scoocer,44864,1
vichle,44865,1
srtight,44866,1
permitedrian,44867,1
antanasfor,44868,1
citescali,44869,1
parr,44870,1
lifestylecuts,44872,1
pollitionparis,44841,1
parkowners,44873,1
enen,44874,1
livense,44875,1
yhome,44876,1
matterper,44877,1
wrry,44878,1
nighborhood,44879,1
cway,44880,1
ussally,44862,1
technology ,44861,1
difficlt,44860,1
fisicly,44859,1
alteritive,44842,1
coulumbia,44843,1
congests,44844,1
usaging,44845,1
percntage,44846,1
ciltures,44847,1
affatr,44848,1
throuh,44849,1
suppsoed,44850,1
fdrive,44851,1
smoggiest,44852,1
buinessman,44853,1
resiting,44854,1
prdocued,44855,1
ecsecive,44856,1
recidents,44857,1
hungreds,44858,1
hedrun,44622,1
voubans,44621,1
effiel,44620,1
teletracnavman,44391,1
phoneetc,44383,1
drivingthat,44384,1
phonemany,44385,1
phonesmany,44386,1
cdls,44387,1
facetiming,44388,1
snopes,44389,1
comfactcheckfineusingcellphoneswhiledriving,44390,1
comblogcostdistracteddriving,44392,1
compulsing,44381,1
deductibles,44393,1
hartford,44394,1
thehartford,44395,1
comaarpcarinsurancehowcarinsuranceworks,44396,1
lawsan,44397,1
beyandassociates,44398,1
comhowmanycaraccidentsarecausedbycellphones,44399,1
evansmoorelaw,44400,1
enactment,44382,1
factabouttextinganddriving,44380,1
basisbut,44402,1
yfactstextusingacellphonewhilevehiclecrashesinvolving,44369,1
schuler,44361,1
zoe,44362,1
impactteendrivers,44363,1
orgblogtopexcusesusingyoursmartphonewhiledriv,44364,1
comentrytextingredlightn,44365,1
stap,44366,1
teendriverresource,44367,1
govriskydrivingdistracteddrivingtextconsequencestrafficsafet,44368,1
distracteddrivers,44370,1
orgusfacts,44379,1
dangoroue,44371,1
technologyinvested,44372,1
assc,44373,1
lethality,44374,1
corey,44375,1
bibliography,44376,1
edunewsarchivemarchmarchdrivingwhilelistening,44377,1
shtml,44378,1
compracticeareascaraccidentsdistracteddrivingaccidentsdangersofusingyourcellphonewhiledriving,44401,1
descraction,44403,1
withone,44619,1
suamico,44435,1
conducing,44427,1
engadget,44428,1
desicision,44429,1
sdhow,44430,1
puns,44431,1
ponce,44432,1
inlet,44433,1
volusia,44434,1
happer,44436,1
chime,44425,1
cuz ,44437,1
exercisedecreases,44438,1
problemand,44439,1
withy,44440,1
woarming,44441,1
raelly,44442,1
nonsafe,44443,1
paristhere,44444,1
pavlovs,44426,1
preemptively,44424,1
networkgps,44404,1
injurylevey,44413,1
systemsmusic,44405,1
roadcell,44406,1
percentthere,44407,1
drivebut,44408,1
stateshonestly,44409,1
accidentways,44410,1
threesixty,44411,1
dangerlevey,44412,1
dolevey,44414,1
edgnyder,44423,1
comreasonsnottotextanddrive,44415,1
bayou,44416,1
lyfts,44417,1
basistexting,44418,1
textingor,44419,1
caryour,44420,1
selfhand,44421,1
comas,44422,1
cominforearendcollisionstatistics,44360,1
caraccidentcaselaw,44359,1
attorney,44358,1
peopledrivers,44304,1
phoneelectronic,44296,1
onetouch,44297,1
uberlyft,44298,1
guru,44299,1
uberlyftrideshare,44300,1
httpsride,44301,1
guruloungephowmuchdoridesharedriversuberandlyftmakeinatlantaga,44302,1
textmessaging,44303,1
calamities,44305,1
repots,44294,1
roadwork,44306,1
oen,44307,1
combina,44308,1
onal,44309,1
vi,44310,1
grabber,44311,1
cussed,44312,1
citings,44313,1
comtargettextif,44295,1
textingand,44293,1
ryan,44357,1
sightreach,44282,1
supermoney,44274,1
nervewrecking,44275,1
purged,44276,1
cupholder,44277,1
personalinjurysandiego,44278,1
orgtopicsfactsabouttextingdriving,44279,1
intviolenceinjurypreventionroadtrafficen,44280,1
yenina,44281,1
httpsinfotracer,44283,1
destructed,44292,1
comdrivingrecordstextinganddrivingstats,44284,1
comsafedrivinglikelihoodofcrashingwhiledistracted,44285,1
callsbut,44286,1
horrified,44287,1
quicks,44288,1
youtubeother,44289,1
episodemovie,44290,1
destricted,44291,1
comcellphonesandotherdriverdistractions,44314,1
comnewstextinganddrivingminnesotateenkillsfatheranddaughter,44315,1
accidenttexting,44316,1
rearends,44347,1
timesimproved,44339,1
outcomesropeik,44340,1
schule,44341,1
huff,44342,1
phonestexting,44343,1
stalling,44344,1
firsttexting,44345,1
accidentsryan,44346,1
comnewswhysomanypeopletextanddriveknowingdangers,44348,1
messageemailing,44317,1
lynn,44349,1
valdostadailytimes,44350,1
comnewslocalnewsdistracteddrivingfatalitiesstillhi,44351,1
ghdespitehandsfreelawarticleccbed,44352,1
ropeik,44353,1
httpsarchive,44354,1
sph,44355,1
edupressreleasesarchivesreleasespress,44356,1
textingap,44338,1
necessaire,44337,1
comstorymoneycarscellphoneuseincarcrashe,44336,1
widerspread,44335,1
vehicletexting,44318,1
drivingcell,44319,1
handlap,44320,1
etic,44321,1
wwwteensafecom,44322,1
wwwwikepediacom,44323,1
secondspass,44324,1
signscinesetc,44325,1
phonescell,44326,1
wwwindependentmotorscom,44327,1
drivemode,44328,1
deactivates,44329,1
automessage,44330,1
gossiping,44331,1
uslegal,44332,1
unsociable,44333,1
bestcasescenario,44334,1
author ,44445,1
limititations,44446,1
sreading,44447,1
beggins,44566,1
soloving,44558,1
buing,44559,1
thome,44560,1
acocording,44561,1
inasent,44562,1
motorised,44563,1
viache,44564,1
colision,44565,1
miocrograms,44567,1
destintation,44556,1
opputunity,44568,1
recently ,44569,1
comission,44570,1
plaaza,44571,1
opportunuity,44572,1
cleant,44573,1
leace,44574,1
outstading,44575,1
polliution,44557,1
shoppung,44555,1
withtin,44534,1
envioremnts,44544,1
wellming,44536,1
expamle,44537,1
polluttion,44538,1
owernship,44539,1
downif,44540,1
sociolgists,44541,1
benefecial,44542,1
implcatiions,44543,1
ide,44545,1
nessesaraly,44554,1
factorys,44546,1
toopassengers,44547,1
oppratunity,44548,1
hedrum,44549,1
repercution,44550,1
limitiong,44551,1
happenn,44552,1
emissioms,44553,1
redcue,44576,1
driversits,44577,1
befoe,44578,1
diffuculty,44609,1
kids ,44601,1
comunnity,44602,1
columbua,44603,1
prop,44604,1
consiquence,44605,1
prioity,44606,1
revolutinary,44607,1
kickball,44608,1
engnie,44610,1
aresearc,44579,1
profusely,44611,1
benfitted,44612,1
fatcors,44613,1
like environmental,44614,1
isenvironmantal,44615,1
amited,44616,1
epidermis,44617,1
discolored,44618,1
handy ,44600,1
children ,44599,1
phenominon ,44598,1
exersise ,44597,1
carsrecent,44580,1
implicants,44581,1
hybridtesla,44582,1
ranned,44583,1
beetle,44584,1
raggers,44585,1
rudening,44586,1
emminently,44587,1
deisgns,44588,1
togethor,44589,1
vaubangermanylevittown,44590,1
scarsdalenewyork,44591,1
enviornmentsave,44592,1
resource ,44593,1
humans ,44594,1
antartica ,44595,1
travel ,44596,1
milem,44535,1
willfuly,44533,1
overusuage,44448,1
swimmingthis,44479,1
imense,44471,1
extracirricular,44472,1
contribuation,44473,1
irresponsable,44474,1
ess,44475,1
eveerything,44476,1
apoted,44477,1
pollutinsparis,44478,1
bounding,44480,1
geterdone,44469,1
lowe,44481,1
sociolagists,44482,1
helpiing,44483,1
bttter,44484,1
findfing,44485,1
ellisabeth,44486,1
environmentel,44487,1
month im,44488,1
automtive,44470,1
weekso,44468,1
newyorks,44532,1
caused ,44457,1
possibillty,44449,1
thorougfare,44450,1
responasabillaty,44451,1
accedentd,44452,1
tjis,44453,1
becaqme,44454,1
smoothen,44455,1
palustion,44456,1
districtsp,44458,1
cghange,44467,1
smogsp,44459,1
finesp,44460,1
florieidots,44461,1
shoot ,44462,1
peroidbut,44463,1
typeing,44464,1
scvhool,44465,1
dayes,44466,1
a car,44489,1
the world,44490,1
 would,44491,1
emmison,44522,1
hardpressed,44514,1
retospec,44515,1
appropraitions,44516,1
copuntries,44517,1
ecperimental,44518,1
startingly,44519,1
blaw,44520,1
brtussel,44521,1
commmercial,44523,1
deaths we,44492,1
growinh,44524,1
coaltion,44525,1
improver,44526,1
bogste,44527,1
concludingly,44528,1
particapant,44529,1
woping,44530,1
somer,44531,1
riscind,44513,1
hybids,44512,1
maany,44511,1
reducedcommuntuntiesand,44510,1
minimalizing,44493,1
erradicating,44494,1
expuslion,44495,1
liscene,44496,1
permanant,44497,1
entirley,44498,1
atruro,44499,1
happen like,44500,1
accidet,44501,1
or the,44502,1
breath on,44503,1
forbidden on,44504,1
freiburd,44505,1
but if,44506,1
tailes,44507,1
passengee,44508,1
bycles,44509,1
rays ,44969,1
carbanning ,44970,1
nonexsistent,44971,1
accomplush,45439,1
westeren,45431,1
thouroughfared,45432,1
garege,45433,1
resoult,45434,1
forvident,45435,1
troughtout,45436,1
linces,45437,1
receivin,45438,1
molre,45440,1
prved,45429,1
accesibletily,45441,1
woulod,45442,1
satfier,45443,1
convering,45444,1
driveeing,45445,1
carpet,45446,1
withough,45447,1
useed,45448,1
cars,45430,1
transit ,45428,1
despirately,45450,1
cost ,45417,1
resousrces,45409,1
inssurance,45410,1
automile,45411,1
upoar,45412,1
libertarian,45413,1
antienvironmentalism,45414,1
limbaugh,45415,1
treehuggers,45416,1
heudrun,45418,1
designation,45427,1
goldenberg,45419,1
undesirabe,45420,1
wasnts,45421,1
acency,45422,1
followinf,45423,1
intenssifying,45424,1
drivways,45425,1
laeve,45426,1
revealved,45449,1
unexpierenced,45451,1
bethat,45320,1
thift,45483,1
pump ,45475,1
devstates,45476,1
blame ,45477,1
venus ,45478,1
surface ,45479,1
circumstances ,45480,1
arises ,45481,1
limitation ,45482,1
naborhood,45484,1
react ,45473,1
wallmart,45485,1
parking ,45486,1
top ,45487,1
active ,45488,1
healthy ,45489,1
extremes ,45490,1
hard ,45491,1
carrot ,45492,1
tommorw,45474,1
built ,45472,1
gol,45452,1
passsenger,45461,1
betweent,45453,1
headquatred,45454,1
blosssomed,45455,1
conestion,45456,1
strated,45457,1
inib,45458,1
retuced,45459,1
blairing,45460,1
garagw,45462,1
understandable ,45471,1
licsens,45463,1
renvenue,45464,1
erronds,45465,1
exeuctive,45466,1
pedestions,45467,1
marion,45468,1
pklates,45469,1
reacted ,45470,1
afisiant,45408,1
reduses,45407,1
rescrind,45406,1
preacher,45352,1
oubout,45344,1
seseas,45345,1
sevive,45346,1
colers,45347,1
styales,45348,1
imposibul,45349,1
kiling,45350,1
speesies,45351,1
speaseas,45353,1
blamd,45342,1
coiuldnt,45354,1
colobmbia,45355,1
oweners,45356,1
botgota,45357,1
fourtyseven,45358,1
buseswalking,45359,1
buscab,45360,1
comminutie,45361,1
yaeh,45343,1
abal,45341,1
susburb,45405,1
exames,45330,1
nonpoticular,45322,1
exteremely,45323,1
positively tremendous,45324,1
i havent said,45325,1
campouts,45326,1
eviromentharming,45327,1
forbided,45328,1
sumester,45329,1
egucation,45331,1
toxsic,45340,1
sopulled,45332,1
rotan,45333,1
polisys,45334,1
standerds,45335,1
pradusers,45336,1
fosal,45337,1
fuals,45338,1
livve,45339,1
percentsource,45362,1
staight,45363,1
participationg,45364,1
ons,45395,1
pollusion,45387,1
andmore,45388,1
tijme,45389,1
appretiate,45390,1
mattere,45391,1
nightws,45392,1
lotta,45393,1
instience,45394,1
grenrally,45396,1
pattter,45365,1
expermintal,45397,1
onwer,45398,1
germanybut,45399,1
transition ,45400,1
warming ,45401,1
decreased ,45402,1
michigan ,45403,1
reducion,45404,1
attitudes ,45386,1
wife ,45385,1
worthwhile ,45384,1
relief ,45383,1
duable,45366,1
respnsible,45367,1
unsless,45368,1
stricked,45369,1
durng,45370,1
exerics,45371,1
becuase ,45372,1
stion,45373,1
thinkthinkthink,45374,1
schoolhomeworkor,45375,1
storesand,45376,1
mondaytuesdaywensday,45377,1
thursdayfridaysaturday,45378,1
ofgreenhouse,45379,1
amibitous,45380,1
themselvs,45381,1
culprit ,45382,1
invents ,45493,1
oggling,45494,1
aceptible,45495,1
drien,45614,1
necesery,45606,1
sccidents,45607,1
trailed,45608,1
pollutted,45609,1
beneeficial,45610,1
caronwership,45611,1
gottan,45612,1
vehiclse,45613,1
pea,45615,1
priority ,45604,1
greatt,45616,1
bikeand,45617,1
whtout,45618,1
prason,45619,1
clarey,45620,1
nextdriving,45621,1
hrat,45622,1
caese,45623,1
movey,45605,1
released ,45603,1
peopleless,45582,1
busestaxiswalking,45592,1
throughtut,45584,1
caarring,45585,1
interrestiing,45586,1
optunity,45587,1
aays,45588,1
aports,45589,1
studides,45590,1
friving,45591,1
arounfd,45593,1
vehivle,45602,1
carbonmonoxide,45594,1
rivialing,45595,1
hickedbikedskated,45596,1
unveiledthat,45597,1
pealed,45598,1
alternitves,45599,1
skateing,45600,1
enchourages,45601,1
caeseing,45624,1
itsv,45625,1
nombers,45626,1
bordgame,45657,1
sining,45649,1
soooooo,45650,1
amarican,45651,1
sonds,45652,1
coolits,45653,1
notyou,45654,1
elington,45655,1
lazzy,45656,1
selll,45658,1
anywayi,45627,1
ddthats,45659,1
dungis,45660,1
draginsand,45661,1
parighraph,45662,1
dworf,45663,1
elfs,45664,1
intint,45665,1
waas,45666,1
dimind,45648,1
littal,45647,1
teinkal,45646,1
uggggg,45645,1
ameicas,45628,1
factorsthe,45629,1
opprutunity,45630,1
beneficical,45631,1
pepol,45632,1
dolers,45633,1
lookif,45634,1
pepal,45635,1
seid,45636,1
agrewith,45637,1
pasige,45638,1
ummmmmmm,45639,1
eirth,45640,1
distroit,45641,1
gasis,45642,1
honist,45643,1
munny,45644,1
distancesbut,45583,1
everywereand,45581,1
feeling ,45496,1
smartif,45527,1
hikebikeskatewalk,45519,1
chairmen,45520,1
golderg,45521,1
disapproving,45522,1
valledupars,45523,1
reduicing,45524,1
asitated,45525,1
herei,45526,1
smogthat,45528,1
lifecommunity,45517,1
biggist,45529,1
recuced,45530,1
repaced,45531,1
countreis,45532,1
intertiwning,45533,1
dirvers,45534,1
gassoline,45535,1
anouth,45536,1
ownsership,45518,1
aurgurably,45516,1
polluiton,45580,1
companybusiness,45505,1
lowered ,45497,1
rising ,45498,1
notsaying,45499,1
everyonce,45500,1
inconseqeuntial,45501,1
nts,45502,1
triforce,45503,1
friendswalk,45504,1
promonting,45506,1
vaubanwhen,45515,1
cautionsly,45507,1
genrell,45508,1
publictransportation,45509,1
yuse,45510,1
coulple,45511,1
elizbath,45512,1
turndownit,45513,1
worldcold,45514,1
skatingbiking,45537,1
antanass,45538,1
highsociety,45539,1
cuttin,45570,1
motto ,45562,1
inforced ,45563,1
nonhybrid,45564,1
rain ,45565,1
liscense ,45566,1
cemters,45567,1
brightened,45568,1
immortalization,45569,1
stuckin,45571,1
excersized,45540,1
usesage,45572,1
bikeswalking,45573,1
fasterbut,45574,1
inpunded,45575,1
sourve,45576,1
droved,45577,1
helpull,45578,1
gasolineand,45579,1
eond,45561,1
brader,45560,1
apidly,45559,1
ameria,45558,1
owership,45541,1
eclaimed,45542,1
panicing,45543,1
celibrates,45544,1
fines ,45545,1
recoursces,45546,1
moterists,45547,1
passender,45548,1
placesplus,45549,1
parkssport,45550,1
toos,45551,1
gasit,45552,1
effile,45553,1
cocerns,45554,1
owncars,45555,1
mufflers,45556,1
particulte,45557,1
sicness,45321,1
allof,45319,1
tradgic,44972,1
finesticketsetc,45090,1
ctopped,45082,1
reasond,45083,1
advanteages,45084,1
cityandrew,45085,1
pathsandrew,45086,1
accidentsdifferent,45087,1
transportationlots,45088,1
atmosphereless,45089,1
aboutthere,45091,1
wetern,45080,1
drivingspeedingtexting,45092,1
drivingetc,45093,1
allchemicals,45094,1
thingscausing,45095,1
hospitaldiiferent,45096,1
truckscarstrucksdifferent,45097,1
nextfinesticketsetc,45098,1
fineshaving,45099,1
violatoors,45081,1
vehiclals,45079,1
freeand,45101,1
misfortunate,45068,1
enbale,45060,1
askew,45061,1
upscal,45062,1
explaioning,45063,1
shouw,45064,1
extracate,45065,1
filtertration,45066,1
inveitable,45067,1
reaveils,45069,1
taax,45078,1
alchohal,45070,1
invetiable,45071,1
thewse,45072,1
immmediately,45073,1
executuve,45074,1
immuch,45075,1
legislatrors,45076,1
sixety,45077,1
busestaxisplanestrains,45100,1
codependent,45102,1
lobal,45318,1
sneakersrunning,45134,1
obesityand,45126,1
carborderline,45127,1
howeverin,45128,1
pricesall,45129,1
taxesinsurancenot,45130,1
homeas,45131,1
nowits,45132,1
yourselfmaybe,45133,1
thatim,45135,1
epidimic,45124,1
motorcyclesskateboardsbicycles,45136,1
areit,45137,1
garbageif,45138,1
congratulations,45139,1
allstate,45140,1
insurancethen,45141,1
repoedyou,45142,1
jobwhich,45143,1
drainand,45125,1
imncreasing,45123,1
reliefer,45103,1
risk ,45112,1
seen ,45104,1
gone ,45105,1
affordble,45106,1
living ,45107,1
austounding ,45108,1
none ,45109,1
selves ,45110,1
usds ,45111,1
influence ,45113,1
increaesed,45122,1
metro ,45114,1
recomended ,45115,1
populatiry ,45116,1
substancle,45117,1
acticve,45118,1
pleasureable,45119,1
vanly,45120,1
importantlyfrance,45121,1
eruo,45059,1
thotoughfare,45058,1
districtvaubans,45057,1
buttload,45003,1
enviroment and,44995,1
much we,44996,1
states and,44997,1
thrive in,44998,1
permently,44999,1
stressedl,45000,1
terrorfying,45001,1
poisoness,45002,1
baneds,45004,1
bussnesses,44993,1
antipollution,45005,1
diesease,45006,1
inconvinice,45007,1
relivant,45008,1
depleeted,45009,1
alterniatve,45010,1
alterntive,45011,1
planningis,45012,1
on in,44994,1
cities are,44992,1
ouskirts,45056,1
dieselover,44981,1
industrialiaztion,44973,1
tranzit,44974,1
closenit,44975,1
tyhese,44976,1
imporvment,44977,1
imporvments,44978,1
sky ,44979,1
self ,44980,1
companiess,44982,1
smoke new,44991,1
t the,44983,1
decreesing,44984,1
movemnent,44985,1
everywhere its,44986,1
subarban,44987,1
econdomy,44988,1
empheses,44989,1
emissions are horrible,44990,1
certant,45013,1
obiously ,45014,1
itsnt,45015,1
uniqiu,45046,1
certaing,45038,1
surrending,45039,1
implementinng,45040,1
teusday,45041,1
insucre,45042,1
iwll,45043,1
lisnce,45044,1
impount,45045,1
buiold,45047,1
or of,45016,1
milages,45048,1
lelinces,45049,1
bador,45050,1
wethear,45051,1
ridoclaus,45052,1
pyshically,45053,1
exrcising,45054,1
pooped,45055,1
parises,45037,1
walkbikehikeskateor,45036,1
buswalkskatebikeor,45035,1
colombins,45034,1
nonmaterialistic,45017,1
sterotypical,45018,1
hypocrytes,45019,1
particular but,45020,1
everyone around,45021,1
resureccted,45022,1
